order_date,order_number,line_item,product_key,quantity,customer_key,store_key,currency_code,delivery_date
2020-01-04,1830010,2,981,2,1036716,40,GBP,
2020-01-04,1830010,3,1582,1,1036716,40,GBP,
2020-01-04,1830011,1,1708,2,1060423,37,GBP,
2020-01-04,1830011,2,1495,2,1060423,37,GBP,
2020-01-04,1830011,3,50,4,1060423,37,GBP,
2020-01-04,1830011,4,1700,1,1060423,37,GBP,
2020-01-04,1830011,5,1582,7,1060423,37,GBP,
2020-01-04,1830011,6,801,2,1060423,37,GBP,
2020-01-04,1830012,1,1697,5,1430923,48,USD,
2020-01-04,1830012,2,1896,3,1430923,48,USD,
2020-01-04,1830012,3,1469,3,1430923,48,USD,
2020-01-04,1830012,4,1728,2,1430923,48,USD,
2020-01-04,1830013,1,1604,1,264632,0,CAD,2020-01-09
2020-01-04,1830013,2,368,2,264632,0,CAD,2020-01-09
2020-01-04,1830014,1,636,1,293936,8,CAD,
2020-01-04,1830014,2,429,2,293936,8,CAD,
2020-01-04,1830014,3,721,2,293936,8,CAD,
2020-01-04,1830015,1,1546,2,1634778,53,USD,
2020-01-04,1830015,2,1292,2,1634778,53,USD,
2020-01-04,1830015,3,432,10,1634778,53,USD,
2020-01-04,1830015,4,1644,1,1634778,53,USD,
2020-01-04,1830015,5,97,1,1634778,53,USD,
2020-01-04,1830015,6,62,2,1634778,53,USD,
2020-01-04,1830015,7,385,2,1634778,53,USD,
2020-01-04,1830016,1,1603,2,1383079,57,USD,
2020-01-04,1830017,1,1320,4,118829,1,AUD,
2020-01-04,1830017,2,1516,6,118829,1,AUD,
2020-01-04,1830019,1,10,3,1663270,0,USD,2020-01-07
2020-01-04,1830019,3,790,5,1663270,0,USD,2020-01-07
2020-01-04,1830020,1,1619,2,1511333,62,USD,
2020-01-04,1830020,2,1665,3,1511333,62,USD,
2020-01-04,1830020,3,1263,1,1511333,62,USD,
2020-01-04,1830020,4,732,1,1511333,62,USD,
2020-01-04,1830020,5,2357,2,1511333,62,USD,
2020-01-04,1830021,1,1596,1,1695804,47,USD,
2020-01-04,1830022,1,1359,1,1316816,66,USD,
2020-01-04,1830022,2,1057,1,1316816,66,USD,
2020-01-04,1830022,3,1641,5,1316816,66,USD,
2020-01-04,1830022,4,66,6,1316816,66,USD,
2020-01-04,1830023,1,1577,2,1036041,42,GBP,
2020-01-04,1830023,2,46,1,1036041,42,GBP,
2020-01-04,1830023,3,1654,5,1036041,42,GBP,
2020-01-04,1830023,4,1827,1,1036041,42,GBP,
2020-01-04,1830023,5,439,7,1036041,42,GBP,
2020-01-04,1830023,6,580,2,1036041,42,GBP,
2020-01-04,1830025,1,1581,1,113833,1,AUD,
2020-01-04,1830025,2,1648,3,113833,1,AUD,
2020-01-04,1830026,1,2096,2,2009540,66,USD,
2020-01-04,1830026,2,1613,3,2009540,66,USD,
2020-01-04,1830026,3,433,1,2009540,66,USD,
2020-01-04,1830026,4,1867,1,2009540,66,USD,
2020-01-04,1830026,5,701,1,2009540,66,USD,
2020-01-04,1830026,6,1603,2,2009540,66,USD,
2020-01-04,1830027,1,1518,1,1899152,45,USD,
2020-01-04,1830027,2,1608,1,1899152,45,USD,
2020-01-04,1830027,3,1696,3,1899152,45,USD,
2020-01-04,1830027,4,1678,3,1899152,45,USD,
2020-01-04,1830028,1,2166,3,1065501,38,GBP,
2020-01-04,1830028,2,391,2,1065501,38,GBP,
2020-01-04,1830029,1,1418,4,1306013,65,USD,
2020-01-04,1830030,1,2503,6,1049490,36,GBP,
2020-01-04,1830030,2,1282,4,1049490,36,GBP,
2020-01-04,1830032,1,1439,2,1826940,64,USD,
2020-01-04,1830032,2,2496,4,1826940,64,USD,
2020-01-04,1830032,3,1742,2,1826940,64,USD,
2020-01-04,1830033,1,1663,10,863819,31,EUR,
2020-01-04,1830033,2,1547,1,863819,31,EUR,
2020-01-04,1830034,1,1595,1,1346532,0,USD,2020-01-06
2020-01-04,1830034,2,1758,5,1346532,0,USD,2020-01-06
2020-01-04,1830035,1,1761,2,1637269,45,USD,
2020-01-04,1830036,1,138,1,684747,17,EUR,
2020-01-04,1830037,1,1442,5,1860642,51,USD,
2020-01-04,1830038,1,50,1,510011,0,EUR,2020-01-09
2020-01-04,1830038,2,1535,2,510011,0,EUR,2020-01-09
2020-01-04,1830038,3,428,1,510011,0,EUR,2020-01-09
2020-01-04,1830038,4,61,2,510011,0,EUR,2020-01-09
2020-01-04,1830039,1,1660,1,2061922,49,USD,
2020-01-04,1830040,1,47,2,2032411,0,USD,2020-01-10
2020-01-04,1830040,2,1151,2,2032411,0,USD,2020-01-10
2020-01-04,1830040,3,444,2,2032411,0,USD,2020-01-10
2020-01-04,1830041,1,429,3,1589445,43,USD,
2020-01-04,1830041,2,774,3,1589445,43,USD,
2020-01-04,1830041,3,245,3,1589445,43,USD,
2020-01-04,1830042,1,1289,5,1800847,0,USD,2020-01-08
2020-01-04,1830042,2,1484,1,1800847,0,USD,2020-01-08
2020-01-04,1830042,3,1385,6,1800847,0,USD,2020-01-08
2020-01-04,1830043,1,1657,1,1336583,0,USD,2020-01-07
2020-01-04,1830044,1,1377,1,1248024,65,USD,
2020-01-04,1830044,2,1026,4,1248024,65,USD,
2020-01-04,1830044,3,1460,7,1248024,65,USD,
2020-01-04,1830045,1,1276,2,1298070,0,USD,2020-01-06
2020-01-04,1830045,2,2497,1,1298070,0,USD,2020-01-06
2020-01-04,1830046,1,45,2,295102,9,CAD,
2020-01-04,1830047,1,1432,2,2052752,59,USD,
2020-01-04,1830047,2,1644,2,2052752,59,USD,
2020-01-04,1830047,3,448,1,2052752,59,USD,
2020-01-04,1830048,1,2009,5,574327,0,EUR,2020-01-09
2020-01-04,1830049,1,1572,7,1813551,66,USD,
2020-01-04,1830049,2,437,1,1813551,66,USD,
2020-01-04,1830049,3,18,1,1813551,66,USD,
2020-01-04,1830049,5,1442,1,1813551,66,USD,
2020-01-04,1830049,6,1706,2,1813551,66,USD,
2020-01-04,1830050,1,503,2,1203511,0,USD,2020-01-08
2020-01-04,1830051,1,88,3,382960,0,CAD,2020-01-11
2020-01-04,1830051,2,453,2,382960,0,CAD,2020-01-11
2020-01-04,1830051,3,538,1,382960,0,CAD,2020-01-11
2020-01-04,1830052,1,426,2,1882594,59,USD,
2020-01-04,1830052,2,1639,1,1882594,59,USD,
2020-01-04,1830052,3,349,4,1882594,59,USD,
2020-01-04,1830052,4,1745,2,1882594,59,USD,
2020-01-04,1830052,5,1428,7,1882594,59,USD,
2020-01-04,1830052,6,1628,1,1882594,59,USD,
2020-01-04,1830053,1,404,3,563344,23,EUR,
2020-01-04,1830053,2,110,7,563344,23,EUR,
2020-01-04,1830053,3,1699,3,563344,23,EUR,
2020-01-04,1830053,4,1485,5,563344,23,EUR,
2020-01-04,1830053,5,401,1,563344,23,EUR,
2020-01-04,1830053,6,1797,1,563344,23,EUR,
2020-01-04,1830054,1,1116,10,619018,17,EUR,
2020-01-04,1830054,2,185,1,619018,17,EUR,
2020-01-04,1830055,1,2517,1,350979,10,CAD,
2020-01-04,1830055,2,509,1,350979,10,CAD,
2020-01-04,1830055,3,1731,5,350979,10,CAD,
2020-01-04,1830056,1,1086,1,2053617,51,USD,
2020-01-04,1830056,2,973,3,2053617,51,USD,
2020-01-04,1830056,3,1369,2,2053617,51,USD,
2020-01-04,1830057,1,424,7,830137,31,EUR,
2020-01-04,1830057,2,1289,3,830137,31,EUR,
2020-01-04,1830058,1,142,3,1605350,64,USD,
2020-01-04,1830058,2,1771,5,1605350,64,USD,
2020-01-04,1830059,1,426,1,1049861,37,GBP,
2020-01-04,1830059,2,149,1,1049861,37,GBP,
2020-01-04,1830060,1,2103,1,1458350,64,USD,
2020-01-04,1830060,2,471,1,1458350,64,USD,
2020-01-04,1830061,1,1753,2,1810391,44,USD,
2020-01-04,1830062,1,457,8,1602459,48,USD,
2020-01-04,1830063,1,1019,2,2090514,0,USD,2020-01-11
2020-01-04,1830063,2,444,1,2090514,0,USD,2020-01-11
2020-01-04,1830064,1,453,2,543834,23,EUR,
2020-01-04,1830064,2,1116,3,543834,23,EUR,
2020-01-04,1830065,1,1370,2,305349,10,CAD,
2020-01-04,1830065,2,1580,3,305349,10,CAD,
2020-01-04,1830065,3,1665,2,305349,10,CAD,
2020-01-04,1830065,4,1709,4,305349,10,CAD,
2020-01-04,1830066,1,1613,5,1365045,61,USD,
2020-01-04,1830066,2,1042,3,1365045,61,USD,
2020-01-04,1830067,1,444,1,1492176,49,USD,
2020-01-04,1830068,1,854,4,389303,9,CAD,
2020-01-04,1830068,2,1279,2,389303,9,CAD,
2020-01-04,1830068,3,1607,1,389303,9,CAD,
2020-01-04,1830069,1,2169,2,109977,5,AUD,
2020-01-04,1830069,2,1619,1,109977,5,AUD,
2020-01-04,1830070,1,453,1,1886071,44,USD,
2020-01-04,1830071,1,1047,1,1147136,37,GBP,
2020-01-04,1830071,2,417,1,1147136,37,GBP,
2020-01-04,1830071,3,421,10,1147136,37,GBP,
2020-01-04,1830071,4,444,3,1147136,37,GBP,
2020-01-04,1830072,1,118,1,1489156,0,USD,2020-01-07
2020-01-04,1830073,1,67,5,579330,21,EUR,
2020-01-04,1830075,1,458,6,1706433,56,USD,
2020-01-04,1830075,2,1609,2,1706433,56,USD,
2020-01-04,1830075,3,627,4,1706433,56,USD,
2020-01-04,1830075,4,1144,1,1706433,56,USD,
2020-01-04,1830075,5,1605,2,1706433,56,USD,
2020-01-04,1830075,6,1797,1,1706433,56,USD,
2020-01-04,1830075,7,1709,1,1706433,56,USD,
2020-01-04,1830076,1,1442,2,717492,0,EUR,2020-01-09
2020-01-04,1830076,2,416,1,717492,0,EUR,2020-01-09
2020-01-04,1830077,1,431,3,428561,27,EUR,
2020-01-04,1830078,1,1537,4,1973634,50,USD,
2020-01-04,1830079,1,202,4,1704454,0,USD,2020-01-08
2020-01-04,1830079,2,4,3,1704454,0,USD,2020-01-08
2020-01-04,1830080,1,399,2,1431209,0,USD,2020-01-07
2020-01-04,1830080,2,115,3,1431209,0,USD,2020-01-07
2020-01-04,1830080,3,1281,2,1431209,0,USD,2020-01-07
2020-01-04,1830081,1,1623,1,503817,23,EUR,
2020-01-04,1830081,2,106,2,503817,23,EUR,
2020-01-04,1830082,1,111,2,1218731,0,USD,2020-01-10
2020-01-04,1830083,1,1806,3,1299855,57,USD,
2020-01-04,1830083,2,1385,1,1299855,57,USD,
2020-01-04,1830083,3,103,4,1299855,57,USD,
2020-01-04,1830083,4,2502,3,1299855,57,USD,
2020-01-04,1830083,5,1721,2,1299855,57,USD,
2020-01-04,1830083,6,1827,2,1299855,57,USD,
2020-01-04,1830084,1,1306,2,923402,36,GBP,
2020-01-04,1830084,2,2372,1,923402,36,GBP,
2020-01-04,1830084,3,431,6,923402,36,GBP,
2020-01-04,1830084,4,1591,1,923402,36,GBP,
2020-01-04,1830085,1,1621,3,911435,36,GBP,
2020-01-04,1830085,2,1779,1,911435,36,GBP,
2020-01-04,1830085,3,1640,2,911435,36,GBP,
2020-01-04,1830086,1,481,1,1054956,0,GBP,2020-01-08
2020-01-04,1830086,2,1670,2,1054956,0,GBP,2020-01-08
2020-01-04,1830086,3,1699,2,1054956,0,GBP,2020-01-08
2020-01-04,1830086,4,1544,3,1054956,0,GBP,2020-01-08
2020-01-04,1830087,1,1171,1,65269,5,AUD,
2020-01-04,1830087,2,1609,2,65269,5,AUD,
2020-01-04,1830087,3,1699,3,65269,5,AUD,
2020-01-04,1830087,4,1223,3,65269,5,AUD,
2020-01-04,1830087,5,1329,1,65269,5,AUD,
2020-01-04,1830087,6,105,1,65269,5,AUD,
2020-01-04,1830087,7,1357,4,65269,5,AUD,
2020-01-04,1830089,1,1447,2,1271830,59,USD,
2020-01-05,1831000,1,291,2,2040156,0,USD,2020-01-09
2020-01-05,1831001,1,750,2,1386766,50,USD,
2020-01-05,1831002,1,394,1,1195913,42,GBP,
2020-01-05,1831002,2,1768,3,1195913,42,GBP,
2020-01-05,1831002,3,1573,3,1195913,42,GBP,
2020-01-05,1831002,4,1579,5,1195913,42,GBP,
2020-01-05,1831002,5,2130,1,1195913,42,GBP,
2020-01-05,1831002,6,1576,2,1195913,42,GBP,
2020-01-05,1831002,7,415,5,1195913,42,GBP,
2020-01-05,1831003,1,1565,2,769851,30,EUR,
2020-01-05,1831004,1,405,2,1485548,49,USD,
2020-01-05,1831004,2,1574,1,1485548,49,USD,
2020-01-05,1831005,1,1653,1,1050429,37,GBP,
2020-01-05,1831005,2,1052,1,1050429,37,GBP,
2020-01-05,1831005,3,442,2,1050429,37,GBP,
2020-01-05,1831005,4,2326,7,1050429,37,GBP,
2020-01-05,1831006,1,1184,7,1334369,43,USD,
2020-01-05,1831006,2,1405,1,1334369,43,USD,
2020-01-05,1831006,3,430,2,1334369,43,USD,
2020-01-05,1831006,4,530,6,1334369,43,USD,
2020-01-05,1831008,1,1702,8,421385,23,EUR,
2020-01-05,1831008,2,1604,3,421385,23,EUR,
2020-01-06,1832000,1,435,8,1098687,0,GBP,2020-01-09
2020-01-06,1832000,2,365,3,1098687,0,GBP,2020-01-09
2020-01-06,1832000,3,136,4,1098687,0,GBP,2020-01-09
2020-01-06,1832000,4,2389,1,1098687,0,GBP,2020-01-09
2020-01-06,1832001,1,1592,2,1355953,51,USD,
2020-01-06,1832001,2,163,1,1355953,51,USD,
2020-01-06,1832002,1,1536,3,701474,30,EUR,
2020-01-06,1832003,1,1607,1,625689,0,EUR,2020-01-10
2020-01-06,1832003,2,1581,3,625689,0,EUR,2020-01-10
2020-01-06,1832003,3,443,5,625689,0,EUR,2020-01-10
2020-01-06,1832005,1,51,4,1610147,53,USD,
2020-01-06,1832005,2,86,2,1610147,53,USD,
2020-01-06,1832006,1,1899,3,1549671,44,USD,
2020-01-06,1832006,2,1791,1,1549671,44,USD,
2020-01-06,1832007,1,47,4,1721037,55,USD,
2020-01-06,1832008,1,1574,5,931321,38,GBP,
2020-01-06,1832008,2,1742,2,931321,38,GBP,
2020-01-06,1832008,3,1507,1,931321,38,GBP,
2020-01-06,1832009,1,1572,1,467069,0,EUR,2020-01-09
2020-01-06,1832009,2,1761,1,467069,0,EUR,2020-01-09
2020-01-06,1832009,3,1627,1,467069,0,EUR,2020-01-09
2020-01-06,1832009,4,1673,4,467069,0,EUR,2020-01-09
2020-01-06,1832009,5,141,4,467069,0,EUR,2020-01-09
2020-01-06,1832009,6,957,1,467069,0,EUR,2020-01-09
2020-01-06,1832010,1,1631,6,1579183,53,USD,
2020-01-06,1832011,1,539,6,1272086,50,USD,
2020-01-06,1832011,2,459,2,1272086,50,USD,
2020-01-06,1832011,3,511,1,1272086,50,USD,
2020-01-06,1832012,1,1131,3,823682,34,EUR,
2020-01-06,1832012,2,1510,2,823682,34,EUR,
2020-01-06,1832013,1,422,1,361214,0,CAD,2020-01-09
2020-01-06,1832013,2,541,3,361214,0,CAD,2020-01-09
2020-01-06,1832013,3,434,3,361214,0,CAD,2020-01-09
2020-01-06,1832013,4,486,1,361214,0,CAD,2020-01-09
2020-01-06,1832014,1,515,2,1358765,44,USD,
2020-01-06,1832014,2,2138,6,1358765,44,USD,
2020-01-06,1832015,1,469,7,1628727,61,USD,
2020-01-06,1832015,2,615,1,1628727,61,USD,
2020-01-06,1832016,1,776,2,819369,33,EUR,
2020-01-06,1832016,2,1010,1,819369,33,EUR,
2020-01-06,1832016,3,2517,3,819369,33,EUR,
2020-01-06,1832016,4,1723,1,819369,33,EUR,
2020-01-06,1832016,5,735,7,819369,33,EUR,
2020-01-06,1832016,6,422,2,819369,33,EUR,
2020-01-06,1832016,7,1882,3,819369,33,EUR,
2020-01-06,1832017,1,442,6,1287610,61,USD,
2020-01-06,1832017,2,439,10,1287610,61,USD,
2020-01-06,1832017,3,1580,5,1287610,61,USD,
2020-01-06,1832017,4,53,8,1287610,61,USD,
2020-01-06,1832017,5,123,3,1287610,61,USD,
2020-01-06,1832017,6,51,6,1287610,61,USD,
2020-01-06,1832017,7,1273,2,1287610,61,USD,
2020-01-06,1832018,1,1617,3,995164,42,GBP,
2020-01-06,1832018,2,1304,3,995164,42,GBP,
2020-01-06,1832018,3,1423,9,995164,42,GBP,
2020-01-06,1832019,1,1625,5,1707124,0,USD,2020-01-10
2020-01-06,1832019,2,976,1,1707124,0,USD,2020-01-10
2020-01-06,1832019,3,387,1,1707124,0,USD,2020-01-10
2020-01-06,1832020,1,996,1,1471107,50,USD,
2020-01-06,1832020,2,353,10,1471107,50,USD,
2020-01-06,1832020,3,1389,8,1471107,50,USD,
2020-01-06,1832020,4,33,7,1471107,50,USD,
2020-01-06,1832021,1,2514,6,1389494,55,USD,
2020-01-06,1832021,2,1270,1,1389494,55,USD,
2020-01-06,1832022,1,1745,1,1116156,0,GBP,2020-01-09
2020-01-06,1832024,1,2472,6,1772778,64,USD,
2020-01-06,1832025,1,350,2,356049,9,CAD,
2020-01-06,1832025,2,1354,3,356049,9,CAD,
2020-01-06,1832026,1,1037,2,1579183,0,USD,2020-01-09
2020-01-06,1832027,1,1748,3,624392,15,EUR,
2020-01-06,1832027,2,1306,5,624392,15,EUR,
2020-01-06,1832028,1,1807,7,1677794,55,USD,
2020-01-06,1832029,1,1672,5,1561454,56,USD,
2020-01-06,1832029,2,1714,2,1561454,56,USD,
2020-01-06,1832029,3,77,5,1561454,56,USD,
2020-01-06,1832029,4,948,8,1561454,56,USD,
2020-01-06,1832031,1,1586,2,1415483,56,USD,
2020-01-06,1832033,1,437,5,1142864,36,GBP,
2020-01-06,1832033,2,1493,1,1142864,36,GBP,
2020-01-06,1832034,1,1457,1,1834516,0,USD,2020-01-09
2020-01-06,1832034,2,1303,3,1834516,0,USD,2020-01-09
2020-01-06,1832034,3,1301,5,1834516,0,USD,2020-01-09
2020-01-06,1832035,1,87,3,985150,40,GBP,
2020-01-06,1832035,2,1634,8,985150,40,GBP,
2020-01-06,1832035,3,345,1,985150,40,GBP,
2020-01-07,1833000,1,1708,6,348548,10,CAD,
2020-01-07,1833001,1,1430,3,1267970,48,USD,
2020-01-07,1833002,1,1221,1,1140326,0,GBP,2020-01-09
2020-01-07,1833002,2,1641,3,1140326,0,GBP,2020-01-09
2020-01-07,1833002,3,1297,3,1140326,0,GBP,2020-01-09
2020-01-07,1833003,1,157,1,666994,14,EUR,
2020-01-07,1833003,2,1200,1,666994,14,EUR,
2020-01-07,1833003,3,49,1,666994,14,EUR,
2020-01-07,1833003,4,1742,3,666994,14,EUR,
2020-01-07,1833004,1,415,3,741257,29,EUR,
2020-01-07,1833004,2,450,5,741257,29,EUR,
2020-01-07,1833004,3,2490,7,741257,29,EUR,
2020-01-07,1833004,4,417,4,741257,29,EUR,
2020-01-07,1833004,5,1670,7,741257,29,EUR,
2020-01-07,1833006,1,1462,5,800933,31,EUR,
2020-01-07,1833006,2,1467,7,800933,31,EUR,
2020-01-07,1833006,3,126,3,800933,31,EUR,
2020-01-07,1833007,1,1659,8,269337,9,CAD,
2020-01-07,1833007,2,1660,3,269337,9,CAD,
2020-01-07,1833008,1,2499,3,1343149,0,USD,2020-01-10
2020-01-07,1833009,1,1437,1,1484131,64,USD,
2020-01-07,1833009,2,1646,5,1484131,64,USD,
2020-01-07,1833010,1,1176,3,1633997,66,USD,
2020-01-07,1833010,2,450,1,1633997,66,USD,
2020-01-07,1833010,3,418,3,1633997,66,USD,
2020-01-07,1833012,1,1636,3,1885279,49,USD,
2020-01-07,1833012,2,1615,1,1885279,49,USD,
2020-01-07,1833012,3,135,2,1885279,49,USD,
2020-01-07,1833013,1,1745,1,1949270,50,USD,
2020-01-07,1833014,1,1126,5,1431715,44,USD,
2020-01-07,1833014,2,1062,1,1431715,44,USD,
2020-01-07,1833014,3,435,1,1431715,44,USD,
2020-01-07,1833015,1,1631,2,1609149,49,USD,
2020-01-07,1833015,2,2492,3,1609149,49,USD,
2020-01-07,1833015,3,1626,7,1609149,49,USD,
2020-01-07,1833015,4,48,5,1609149,49,USD,
2020-01-07,1833016,1,1134,2,466300,22,EUR,
2020-01-07,1833016,2,1699,7,466300,22,EUR,
2020-01-07,1833016,3,2091,2,466300,22,EUR,
2020-01-07,1833016,4,1455,4,466300,22,EUR,
2020-01-07,1833017,1,1758,2,413286,0,EUR,2020-01-11
2020-01-07,1833017,2,2092,2,413286,0,EUR,2020-01-11
2020-01-07,1833018,1,1599,3,1391462,65,USD,
2020-01-07,1833018,2,1442,4,1391462,65,USD,
2020-01-07,1833018,3,1823,1,1391462,65,USD,
2020-01-07,1833018,4,1342,2,1391462,65,USD,
2020-01-07,1833019,1,94,2,139817,4,AUD,
2020-01-07,1833019,3,1447,1,139817,4,AUD,
2020-01-07,1833020,1,455,2,1439027,57,USD,
2020-01-07,1833020,2,1724,1,1439027,57,USD,
2020-01-07,1833020,3,906,7,1439027,57,USD,
2020-01-07,1833021,1,1485,2,1367878,50,USD,
2020-01-07,1833022,1,456,1,1439027,49,USD,
2020-01-07,1833022,2,1448,3,1439027,49,USD,
2020-01-07,1833022,3,136,5,1439027,49,USD,
2020-01-07,1833023,1,1627,4,250052,10,CAD,
2020-01-07,1833025,1,103,3,2053017,64,USD,
2020-01-07,1833025,2,927,3,2053017,64,USD,
2020-01-07,1833025,3,909,1,2053017,64,USD,
2020-01-07,1833025,4,394,1,2053017,64,USD,
2020-01-07,1833026,1,1247,1,1181812,42,GBP,
2020-01-07,1833026,2,55,3,1181812,42,GBP,
2020-01-07,1833026,3,1421,3,1181812,42,GBP,
2020-01-07,1833026,4,1729,1,1181812,42,GBP,
2020-01-07,1833026,5,179,3,1181812,42,GBP,
2020-01-07,1833027,1,1567,7,1125056,36,GBP,
2020-01-07,1833027,2,1096,2,1125056,36,GBP,
2020-01-07,1833028,1,77,3,707750,29,EUR,
2020-01-07,1833028,2,2096,9,707750,29,EUR,
2020-01-07,1833028,3,1405,1,707750,29,EUR,
2020-01-07,1833029,1,445,1,1925694,62,USD,
2020-01-07,1833029,2,427,2,1925694,62,USD,
2020-01-07,1833030,1,1439,3,1974221,0,USD,2020-01-09
2020-01-07,1833031,1,1580,2,1398115,49,USD,
2020-01-07,1833032,1,141,8,594645,22,EUR,
2020-01-07,1833032,2,474,4,594645,22,EUR,
2020-01-07,1833032,3,444,2,594645,22,EUR,
2020-01-07,1833032,4,8,3,594645,22,EUR,
2020-01-07,1833033,1,1503,3,1342154,48,USD,
2020-01-07,1833033,2,1616,2,1342154,48,USD,
2020-01-07,1833033,3,1665,5,1342154,48,USD,
2020-01-07,1833033,4,1690,3,1342154,48,USD,
2020-01-07,1833034,1,1515,1,1522440,50,USD,
2020-01-07,1833034,2,1456,2,1522440,50,USD,
2020-01-07,1833034,3,1037,1,1522440,50,USD,
2020-01-07,1833034,4,1689,6,1522440,50,USD,
2020-01-07,1833034,5,1788,2,1522440,50,USD,
2020-01-07,1833034,6,1193,1,1522440,50,USD,
2020-01-07,1833034,7,1623,3,1522440,50,USD,
2020-01-07,1833035,1,73,3,2060328,53,USD,
2020-01-07,1833035,2,1583,9,2060328,53,USD,
2020-01-07,1833035,3,1359,1,2060328,53,USD,
2020-01-07,1833036,1,185,3,616214,16,EUR,
2020-01-07,1833036,2,2099,6,616214,16,EUR,
2020-01-07,1833036,3,1424,3,616214,16,EUR,
2020-01-07,1833037,1,1619,1,223761,0,CAD,2020-01-08
2020-01-07,1833037,2,1616,4,223761,0,CAD,2020-01-08
2020-01-07,1833038,1,435,3,745253,30,EUR,
2020-01-07,1833038,2,423,9,745253,30,EUR,
2020-01-07,1833038,3,1647,8,745253,30,EUR,
2020-01-07,1833039,1,593,3,1626780,55,USD,
2020-01-07,1833041,1,98,5,752187,29,EUR,
2020-01-07,1833041,2,976,1,752187,29,EUR,
2020-01-07,1833041,3,2113,1,752187,29,EUR,
2020-01-07,1833041,4,2080,6,752187,29,EUR,
2020-01-07,1833041,5,1670,1,752187,29,EUR,
2020-01-07,1833041,6,1613,4,752187,29,EUR,
2020-01-07,1833042,1,444,2,1715326,65,USD,
2020-01-07,1833043,1,428,1,1692115,43,USD,
2020-01-07,1833043,2,695,3,1692115,43,USD,
2020-01-07,1833044,1,73,6,298606,9,CAD,
2020-01-07,1833044,2,738,2,298606,9,CAD,
2020-01-08,1834000,1,108,2,959017,36,GBP,
2020-01-08,1834000,2,157,4,959017,36,GBP,
2020-01-08,1834000,3,1638,1,959017,36,GBP,
2020-01-08,1834000,4,74,1,959017,36,GBP,
2020-01-08,1834002,1,640,3,218961,8,CAD,
2020-01-08,1834003,1,104,10,891817,31,EUR,
2020-01-08,1834003,2,2096,2,891817,31,EUR,
2020-01-08,1834003,3,454,2,891817,31,EUR,
2020-01-08,1834003,4,1552,3,891817,31,EUR,
2020-01-08,1834004,1,1732,4,382347,0,CAD,2020-01-15
2020-01-08,1834004,2,1823,1,382347,0,CAD,2020-01-15
2020-01-08,1834004,3,2057,5,382347,0,CAD,2020-01-15
2020-01-08,1834004,4,174,2,382347,0,CAD,2020-01-15
2020-01-08,1834004,6,982,2,382347,0,CAD,2020-01-15
2020-01-08,1834005,1,1668,2,1807423,48,USD,
2020-01-08,1834005,2,1621,3,1807423,48,USD,
2020-01-08,1834006,1,1607,8,329514,10,CAD,
2020-01-08,1834007,1,1688,1,1493947,51,USD,
2020-01-08,1834008,1,1396,1,1347880,44,USD,
2020-01-08,1834009,1,1729,2,85861,0,AUD,2020-01-14
2020-01-08,1834010,1,456,6,1873895,57,USD,
2020-01-08,1834011,1,2096,1,1512289,0,USD,2020-01-10
2020-01-08,1834013,1,1546,2,569256,0,EUR,2020-01-12
2020-01-08,1834013,2,1520,2,569256,0,EUR,2020-01-12
2020-01-08,1834014,1,424,3,733862,30,EUR,
2020-01-08,1834015,1,449,2,622276,16,EUR,
2020-01-08,1834015,2,1080,1,622276,16,EUR,
2020-01-08,1834015,3,1166,8,622276,16,EUR,
2020-01-08,1834015,4,951,8,622276,16,EUR,
2020-01-08,1834017,1,1664,5,1783443,65,USD,
2020-01-08,1834017,2,1790,3,1783443,65,USD,
2020-01-08,1834017,3,1639,3,1783443,65,USD,
2020-01-08,1834017,4,1822,4,1783443,65,USD,
2020-01-08,1834018,1,2510,1,83651,1,AUD,
2020-01-08,1834018,2,989,3,83651,1,AUD,
2020-01-08,1834018,3,1586,3,83651,1,AUD,
2020-01-08,1834018,4,85,2,83651,1,AUD,
2020-01-08,1834019,1,1163,4,1381579,50,USD,
2020-01-08,1834019,2,464,8,1381579,50,USD,
2020-01-08,1834019,3,1254,2,1381579,50,USD,
2020-01-08,1834020,1,2510,3,1722802,0,USD,2020-01-11
2020-01-08,1834020,2,62,2,1722802,0,USD,2020-01-11
2020-01-08,1834021,1,2512,1,2078894,62,USD,
2020-01-08,1834022,1,1600,4,801069,0,EUR,2020-01-14
2020-01-08,1834023,1,1622,1,1311776,53,USD,
2020-01-08,1834024,1,441,3,1981833,44,USD,
2020-01-08,1834025,1,2391,1,1525125,64,USD,
2020-01-08,1834026,1,1432,3,1155665,42,GBP,
2020-01-08,1834026,2,1651,7,1155665,42,GBP,
2020-01-08,1834027,1,422,2,254407,8,CAD,
2020-01-08,1834028,1,1242,7,1916988,55,USD,
2020-01-08,1834028,2,2165,1,1916988,55,USD,
2020-01-08,1834028,3,1241,1,1916988,55,USD,
2020-01-08,1834028,4,605,4,1916988,55,USD,
2020-01-08,1834029,1,1558,8,1717991,47,USD,
2020-01-08,1834029,2,559,2,1717991,47,USD,
2020-01-08,1834030,1,1409,5,2044669,62,USD,
2020-01-08,1834030,2,1511,1,2044669,62,USD,
2020-01-08,1834031,1,128,1,792270,30,EUR,
2020-01-08,1834031,2,419,2,792270,30,EUR,
2020-01-08,1834033,1,1032,1,810226,31,EUR,
2020-01-08,1834034,1,539,8,1767858,44,USD,
